,Actor,Louvain,K-mean,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
32,Golenishtchev,1,2,0.09583917260169983,-0.2776181399822235,-0.0742393285036087,0.3582583963871002,0.056436747312545776,-0.016811203211545944,-0.0504838302731514,-0.23338228464126587,-0.3836892247200012,0.14244051277637482,-0.08098101615905762,-0.13663886487483978,0.11262732744216919,0.043275490403175354,-0.3418058156967163,-0.22098353505134583,0.23417125642299652,-0.11095181852579117,0.23034657537937164,0.0012900261208415031,0.27808400988578796,0.03474815562367439,0.0018581741023808718,0.4937456250190735,0.1687329262495041,-0.2517792880535126,-0.31864628195762634,-0.1165003553032875,-0.2486165314912796,0.22070252895355225,0.14344850182533264,0.19179922342300415,-0.38993558287620544,0.27151888608932495,0.25037524104118347,-0.16006536781787872,0.10239198803901672,0.5518388748168945,0.03480655699968338,0.13482913374900818,0.3614467680454254,0.015109123662114143,-0.30401498079299927,0.22449779510498047,0.300260990858078,-0.4104386568069458,-0.034924983978271484,0.0427003912627697,0.3008764684200287,-0.1969296634197235,-0.09710811078548431,-0.09461601078510284,0.02913903072476387,0.44947242736816406,-0.5436999201774597,-0.21927104890346527,-0.3823675811290741,0.2546362578868866,-0.3584650158882141,0.34123197197914124,-0.09960770606994629,-0.12359539419412613,0.7193206548690796,-0.8163864016532898,-0.39427119493484497,0.6366450786590576,-0.30426812171936035,0.22452005743980408,0.6249563694000244,0.48912984132766724,-0.07437007874250412,0.18177542090415955,-0.26458919048309326,0.15763232111930847,0.271229088306427,-0.13947048783302307,-0.4134528338909149,0.021389074623584747,-0.3835586607456207,0.2342069447040558,0.26805010437965393,-0.11416825652122498,-0.08903026580810547,0.3341870605945587,-0.3195047974586487,0.12372896075248718,-0.21764275431632996,-0.32595038414001465,0.029147474095225334,0.21803461015224457,-0.0774611234664917,0.036850497126579285,-0.18317663669586182,-0.43535906076431274,-0.6302692294120789,0.15543782711029053,-0.004473448731005192,0.31849026679992676,-0.3323029577732086,0.41091030836105347,-0.20987382531166077,0.7626750469207764,-0.331728458404541,-0.5274205803871155,0.15358084440231323,0.5860761404037476,-0.43340206146240234,0.3050096333026886,-0.14390142261981964,-0.1951209157705307,0.17516891658306122,-0.47592028975486755,0.11433374881744385,-0.12631605565547943,-0.0712762326002121,0.16881245374679565,0.19891652464866638,-0.014825807884335518,-0.1330033838748932,0.294752299785614,0.08769950270652771,-0.14235958456993103,-0.2015088051557541,-0.06292650103569031,-0.22117163240909576,0.6273828744888306,-0.25374647974967957,0.12806116044521332
33,Madame Karenina,1,2,-0.07049322128295898,-0.38095805048942566,-0.2930774688720703,0.07044592499732971,0.3432771861553192,0.014571618288755417,-0.19317825138568878,-0.12108486890792847,-0.32737451791763306,0.05338049679994583,-0.15779343247413635,0.028776422142982483,0.10410775989294052,-0.019440656527876854,-0.05981956049799919,-0.1268792599439621,0.2916148602962494,0.003217346966266632,0.14607656002044678,-0.33733904361724854,0.34597256779670715,-0.13560768961906433,-0.13901880383491516,0.20605795085430145,0.07821197062730789,-0.5098916888237,0.005155392922461033,-0.28005167841911316,0.0015510020311921835,0.12795856595039368,0.28179579973220825,0.23148424923419952,-0.08398428559303284,0.08863382041454315,0.2586521506309509,-0.21598127484321594,-0.008718649856746197,0.4716776907444,0.003378857858479023,0.0819362998008728,0.18476063013076782,0.13601475954055786,-0.13579855859279633,0.03742554411292076,0.08290160447359085,-0.16209331154823303,-0.061403580009937286,0.011841930449008942,0.004839099477976561,-0.18327318131923676,-0.03607979044318199,-0.027940457686781883,-0.23570571839809418,0.4703323543071747,-0.23671667277812958,0.1415162980556488,-0.2915574014186859,5.514712938747834e-06,-0.18848702311515808,0.4249456226825714,0.06326685100793839,-0.19589051604270935,0.4293181598186493,-0.6921964287757874,-0.18274325132369995,0.5211454033851624,-0.20481157302856445,0.2839944064617157,0.5649393200874329,0.23104004561901093,0.12963420152664185,-0.08708341419696808,-0.16097711026668549,-0.033946290612220764,0.20918285846710205,-0.1370062232017517,-0.41471362113952637,0.12126169353723526,-0.3546483516693115,0.21236683428287506,0.2642658054828644,-0.1613559126853943,-0.254402756690979,0.29826799035072327,-0.4890437424182892,0.08807791024446487,0.09308317303657532,-0.22633250057697296,0.10526013374328613,0.5601400136947632,0.17554599046707153,0.030029835179448128,-0.11405465006828308,-0.4307173192501068,-0.5045608878135681,0.15745314955711365,-0.05607587844133377,0.39284440875053406,-0.18309783935546875,0.34523504972457886,-0.27564865350723267,0.4537073075771332,-0.13141077756881714,-0.38461485505104065,0.1887274980545044,0.3947623670101166,-0.3789968192577362,0.21306724846363068,-0.1302725076675415,-0.13574165105819702,0.14213170111179352,-0.3052237629890442,-0.01801423542201519,-0.04062569886445999,-0.19248898327350616,0.0771152675151825,0.11235609650611877,-0.13451746106147766,-0.06173566356301308,0.142569437623024,0.003315816167742014,0.024128248915076256,-0.14676374197006226,0.07324332743883133,-0.1682390719652176,0.3501266837120056,-0.13736677169799805,0.19604291021823883
34,Vassenka Veslovsky,0,1,0.14220298826694489,-0.03765978664159775,-0.15703994035720825,0.09933324158191681,-0.1144086942076683,0.04910117760300636,0.05831916257739067,0.11475640535354614,0.11731088906526566,0.003639033529907465,0.0067234039306640625,-1.84937052836176e-05,0.07495492696762085,0.15141113102436066,0.060874372720718384,0.05255070701241493,0.0725758895277977,-0.08373388648033142,-0.13760322332382202,0.09725823998451233,-0.09080770611763,0.016153600066900253,-0.0798354521393776,-0.021134495735168457,0.0846230760216713,0.08419911563396454,0.026147954165935516,-0.05342156067490578,0.20779089629650116,-0.048215240240097046,-0.06775932759046555,-0.02305016852915287,-0.11663875728845596,-0.005872880574315786,0.017141027376055717,0.06993379443883896,0.026598859578371048,-0.013169052079319954,0.14331641793251038,0.07482019066810608,0.013171997852623463,0.024370454251766205,-0.03970839083194733,-0.18329866230487823,0.09690737724304199,-0.05359998345375061,0.0268603153526783,-0.022194040939211845,-0.15634137392044067,0.00094302196521312,0.08187104761600494,-0.042891185730695724,0.14224904775619507,0.014484662562608719,0.03649700805544853,-0.07050270587205887,-0.1261848658323288,-0.12812042236328125,-0.0007933819433674216,0.04999491944909096,0.01971852220594883,-0.07958763837814331,-0.07668011635541916,-0.12611064314842224,-0.06858948618173599,-0.1356886774301529,-0.08474527299404144,0.0780486986041069,0.03170717507600784,-0.0575026199221611,0.01699182391166687,0.07727456837892532,-0.23063935339450836,-0.00808911956846714,-0.059465065598487854,0.19805240631103516,-0.08670659363269806,-0.006333690136671066,0.05952738597989082,-0.13883377611637115,0.012110123410820961,-0.010323137044906616,-0.01798228733241558,-0.12203928083181381,0.19572310149669647,-0.06686758249998093,-0.09698895364999771,0.03903323411941528,-0.1952221691608429,-0.056682657450437546,-0.17599530518054962,-0.0016035306034609675,-0.1737212985754013,0.06647022068500519,0.018440427258610725,-0.06091427057981491,-0.13143374025821686,-0.07941150665283203,0.04692918434739113,-0.0006996997981332242,0.08175571262836456,0.12854613363742828,-0.011578761972486973,0.10067982971668243,-0.18928992748260498,0.00247556553222239,0.09703078866004944,0.14274069666862488,0.16502898931503296,0.013825288973748684,-0.11629396677017212,0.11113735288381577,-0.011406788602471352,-0.11877834796905518,-0.12335185706615448,0.015080336481332779,-0.007452727761119604,-0.007990284822881222,-0.1814630627632141,0.006773233413696289,-0.020719680935144424,-0.026777956634759903,0.009148243814706802,0.06104461848735809,0.038493573665618896,0.009620188735425472,-0.0854869857430458,-0.1891546994447708
35,Mlle. Linon,0,1,0.2616742253303528,0.17578189074993134,0.10374096035957336,-0.04728410765528679,-0.2543143033981323,0.01105473842471838,0.28488361835479736,0.13293759524822235,0.022689923644065857,-0.28778910636901855,0.09234253317117691,0.10178530216217041,0.0701056644320488,0.018200336024165154,0.07095245271921158,0.024945762008428574,0.04909307509660721,-0.026706824079155922,-0.1961878538131714,0.3180381953716278,-0.21748413145542145,0.15748195350170135,0.07688048481941223,-0.026724418625235558,0.1774158477783203,0.38328996300697327,-0.1950170397758484,0.15948061645030975,0.11794230341911316,-0.13817226886749268,0.026385637000203133,-0.09212591499090195,-0.2656206786632538,-0.14862516522407532,-0.13103531301021576,0.12720492482185364,0.1334182173013687,-0.355949342250824,0.3499402701854706,0.0798102542757988,0.056580085307359695,0.10665139555931091,0.08579449355602264,-0.2611141800880432,0.023401491343975067,0.018154442310333252,0.04618465155363083,0.01954011805355549,-0.10212955623865128,0.09552711993455887,0.04750522971153259,-0.014808624051511288,0.21943965554237366,-0.2521743178367615,0.21818938851356506,0.015108298510313034,-0.08741702884435654,-0.13854430615901947,0.1422838717699051,-0.2918684482574463,-0.16079682111740112,-0.27595415711402893,-0.14922095835208893,0.10776664316654205,-0.22463542222976685,-0.40227004885673523,0.1460108608007431,-0.2374039739370346,-0.1953389048576355,-0.08731669932603836,0.028095807880163193,0.07994187623262405,-0.05996454879641533,-0.06218678504228592,-0.15605558454990387,0.31595373153686523,0.0576850101351738,-0.014462863095104694,0.09719567000865936,-0.3078203797340393,-0.22649218142032623,0.00936630554497242,-0.018327713012695312,-0.095073401927948,0.20875343680381775,-0.24361447989940643,-0.29756733775138855,-0.02594638615846634,-0.14322389662265778,-0.23586271703243256,-0.3051687777042389,0.049029264599084854,-0.2059631645679474,0.10324997454881668,0.14165225625038147,-0.20294904708862305,-0.12110713124275208,-0.22808995842933655,0.11478602886199951,-0.16940851509571075,0.09619389474391937,0.06499498337507248,-0.10553763061761856,0.021776823326945305,-0.12759026885032654,-0.1939374804496765,0.18020030856132507,0.07343029230833054,-0.03312549740076065,0.031140290200710297,-0.09908714890480042,-0.023546645417809486,0.12636667490005493,-0.13557671010494232,0.08864947408437729,0.07615969330072403,0.010914120823144913,-0.01522690337151289,-0.17520098388195038,0.05951160565018654,0.24666105210781097,-0.1678786724805832,0.08549657464027405,-0.0704711526632309,-0.009492665529251099,-0.07104221731424332,0.03095860406756401,-0.25081539154052734
36,Kritsky,0,1,0.2840235233306885,0.08923719823360443,0.04318425804376602,0.10655350983142853,-0.2534915804862976,0.02737177163362503,0.21408651769161224,0.10627396404743195,0.09112842381000519,-0.197176992893219,0.06440658122301102,0.11672253161668777,0.1356116682291031,0.03655405342578888,0.0973573625087738,0.009904509410262108,0.041615430265665054,-0.012040524743497372,-0.19577591121196747,0.30457884073257446,-0.27054229378700256,0.1577792763710022,0.0865684300661087,0.021706590428948402,0.14431653916835785,0.36081400513648987,-0.1326231211423874,0.10443638265132904,0.15148364007472992,-0.1800125688314438,-0.07836184650659561,-0.123006172478199,-0.2548063099384308,-0.03123750351369381,-0.13323554396629333,0.12195360660552979,0.03910452127456665,-0.2887570858001709,0.2757068872451782,0.08233659714460373,0.07481732964515686,0.010366813279688358,0.025385592132806778,-0.27672940492630005,-0.009237436577677727,-0.003938758745789528,0.10810071229934692,0.0172378271818161,-0.10457485169172287,0.0487334243953228,0.09119359403848648,-0.07111582905054092,0.33507707715034485,-0.25653818249702454,0.1686001867055893,-0.04315992817282677,-0.07033594697713852,-0.0849994346499443,0.16274034976959229,-0.20731797814369202,-0.15593911707401276,-0.19374758005142212,-0.20992310345172882,0.06379016488790512,-0.14604227244853973,-0.2994672358036041,0.14588052034378052,-0.14235174655914307,-0.18439263105392456,-0.07581504434347153,-0.052954353392124176,0.18012316524982452,-0.14766596257686615,-0.07822573930025101,-0.13788606226444244,0.334188848733902,0.119657501578331,-0.024952033534646034,0.17072008550167084,-0.2710740864276886,-0.24537824094295502,0.00976204127073288,0.028756070882081985,-0.04479562118649483,0.31798654794692993,-0.20546066761016846,-0.2214077264070511,0.004767690319567919,-0.19234716892242432,-0.3303125500679016,-0.35868173837661743,0.044969797134399414,-0.24440814554691315,0.0970921590924263,0.12295014411211014,-0.2503061890602112,-0.13180263340473175,-0.2209320068359375,0.11842537671327591,-0.1449691206216812,0.10630514472723007,0.0775904431939125,-0.07964415103197098,0.05839329585433006,-0.13139432668685913,-0.1166025921702385,0.18235638737678528,0.1276053488254547,0.043449629098176956,-0.10841909050941467,-0.1186465173959732,0.026218833401799202,0.07613663375377655,-0.18831485509872437,0.10916891694068909,0.00983236264437437,0.01884128525853157,-0.007944515906274319,-0.09712832421064377,0.025594640523195267,0.19163961708545685,-0.17322570085525513,0.1010829359292984,-0.043332286179065704,0.05231345817446709,0.0044691008515655994,-0.005081059876829386,-0.26189008355140686
37,Anna Pavlovna,0,1,0.11272317916154861,0.3400481343269348,-0.0387691855430603,-0.18154245615005493,-0.20306158065795898,0.10803841054439545,0.1101456806063652,0.1976156234741211,0.10602142661809921,-0.11229384690523148,-0.03926598280668259,-0.11511079221963882,0.1402508169412613,-0.0693928450345993,-0.09190632402896881,0.006250695791095495,-0.07688207924365997,-0.45539844036102295,-0.011474547907710075,0.2622460126876831,-0.11824620515108109,-0.254215806722641,-0.17055708169937134,-0.5123332738876343,0.08480067551136017,0.19938315451145172,-0.18948888778686523,0.04323779046535492,0.0231414046138525,0.1203603595495224,0.2989450693130493,-0.04803985729813576,-0.17700794339179993,-0.16259978711605072,0.18905632197856903,0.16684462130069733,0.49866026639938354,-0.17259441316127777,0.3246229588985443,-0.1346072256565094,-0.21826276183128357,0.4561367928981781,-0.24635092914104462,0.17445309460163116,0.34813350439071655,0.14969399571418762,0.049057744443416595,0.0677604228258133,0.1487492471933365,0.18468883633613586,-0.24482092261314392,0.31811246275901794,-0.14828036725521088,0.09777911007404327,0.3078962564468384,-0.3838275372982025,-0.07918179035186768,-0.4383261501789093,-0.2698015570640564,-0.3462457060813904,0.2882835566997528,-0.322126179933548,0.12524785101413727,0.10006548464298248,-0.030448513105511665,-0.5658445954322815,-0.4291556477546692,-0.20363306999206543,0.4828210771083832,0.21971505880355835,0.15375204384326935,-0.3118659257888794,0.19842010736465454,0.4696443974971771,-0.017813678830862045,-0.12807519733905792,-0.4302011728286743,-0.05029495805501938,-0.27834659814834595,-0.03652054816484451,0.30899202823638916,-0.06839490681886673,-0.08749158680438995,-0.48306983709335327,0.015944231301546097,-0.0950864851474762,-0.34374305605888367,0.20351657271385193,-0.4518604278564453,-0.07551366090774536,-0.1313313990831375,-0.35661083459854126,-0.22425030171871185,0.23675987124443054,0.37169215083122253,0.003948597703129053,-0.013295171782374382,0.13266654312610626,0.21994343400001526,0.0680549219250679,0.3964260220527649,-0.1163429543375969,0.2693450152873993,0.10657560080289841,-0.26522570848464966,-0.17825976014137268,-0.016682185232639313,-0.2691155970096588,0.2214755266904831,0.6974467039108276,-0.19305144250392914,0.2698092758655548,0.02184293232858181,-0.03481045365333557,-0.4295593798160553,0.560508668422699,-0.2216126024723053,-0.014220786280930042,-0.5316359400749207,0.5685690641403198,0.07941457629203796,0.027487292885780334,0.004587757866829634,0.13276951014995575,-0.08602883666753769,-0.145885169506073,0.19482342898845673,0.13517659902572632
38,Anna Arkadyevna Karenin,1,2,0.009501337073743343,-0.3320074677467346,-0.29341384768486023,-0.02732701040804386,0.2982759177684784,0.049343522638082504,-0.09851481020450592,0.005580191500484943,-0.19496402144432068,-0.029686124995350838,-0.16425760090351105,0.18187758326530457,0.15077048540115356,-0.05751867592334747,0.06113124638795853,-0.04562752693891525,0.2916926443576813,0.0008921765838749707,0.028207894414663315,-0.25197938084602356,0.08685610443353653,-0.09789150208234787,-0.09020111709833145,0.0036372009199112654,-0.028171123936772346,-0.34446778893470764,-0.08753659576177597,-0.24013490974903107,0.12074895948171616,-0.01586376503109932,0.24361266195774078,0.1458856761455536,0.045095112174749374,0.04526742920279503,0.18306861817836761,-0.08403757214546204,0.0028690723702311516,0.2360885739326477,0.08402643352746964,0.028922082856297493,0.18977180123329163,0.13670547306537628,-0.15851150453090668,-0.06235818937420845,0.020935773849487305,-0.01103878952562809,0.08192352950572968,0.05799083784222603,-0.08742378652095795,-0.0842507854104042,-0.12165919691324234,-0.030066585168242455,-0.14010657370090485,0.23133182525634766,0.05244443193078041,0.18223166465759277,-0.18578492105007172,-0.044233471155166626,-0.0982990488409996,0.2151869386434555,0.001115227467380464,-0.30826058983802795,0.044933807104825974,-0.4750376343727112,-0.05698361247777939,0.21892738342285156,-0.17044958472251892,0.17295899987220764,0.322187602519989,0.13139711320400238,0.20225098729133606,-0.1376689374446869,-0.12595462799072266,-0.13825204968452454,0.10480090975761414,-0.014236720278859138,-0.18317411839962006,0.04957583174109459,-0.1711515337228775,0.1842605322599411,0.16053201258182526,-0.18570131063461304,-0.3040257692337036,0.13974377512931824,-0.2935906946659088,-0.1277092844247818,0.08218757808208466,-0.09349415451288223,0.024970022961497307,0.3354673683643341,0.05185660719871521,-0.06068449094891548,-0.2333247810602188,-0.26085543632507324,-0.21895526349544525,0.027212468907237053,-0.2747659385204315,0.28399503231048584,-0.050072088837623596,0.12774869799613953,-0.03364226967096329,0.24668163061141968,0.001712241442874074,-0.15307681262493134,0.09995147585868835,0.25955596566200256,-0.28039735555648804,0.14626547694206238,-0.14387784898281097,-0.1401752084493637,0.011246171779930592,-0.11652720719575882,-0.06508764624595642,-0.0004994212067686021,-0.16947895288467407,0.09838556498289108,0.1828823685646057,-0.12396492063999176,-0.12134221941232681,0.23876310884952545,0.07626652717590332,-0.053017936646938324,-0.006296597886830568,0.12042315304279327,-0.13768185675144196,0.1619718223810196,-0.031113119795918465,0.04887722060084343
39,Vassily Fedorovitch,1,0,0.06304626166820526,-0.18288463354110718,-0.0661492869257927,-0.37334468960762024,0.34069716930389404,0.07341805845499039,-0.08242133259773254,0.06865766644477844,-0.23911292850971222,-0.47416430711746216,-0.19835461676120758,0.5851984024047852,0.1916557252407074,-0.16372258961200714,0.3728709816932678,-0.057322610169649124,0.29718518257141113,0.295807421207428,-0.14218485355377197,-0.5175895094871521,0.06081998720765114,-0.03309563174843788,-0.2050362527370453,-0.27504101395606995,0.06293950229883194,-0.221929132938385,0.10658720880746841,-0.16012132167816162,0.26111504435539246,-0.11292856186628342,0.405866414308548,-0.2148214876651764,0.04572082310914993,-0.357646644115448,-0.12447168678045273,-0.0702056735754013,-0.06028496101498604,-0.05865181237459183,0.408299058675766,-0.03383644297719002,-0.06851792335510254,0.3061181306838989,0.2704009413719177,-0.4457087516784668,-0.23726783692836761,0.47062522172927856,-0.0803050696849823,0.1295812875032425,-0.2058878093957901,-0.15012580156326294,0.0012765969149768353,-0.006671264301985502,-0.29061803221702576,-0.2667362093925476,0.4881964921951294,0.6327964663505554,0.08084657043218613,-0.48733919858932495,0.26830944418907166,-0.06041041761636734,0.0520973838865757,-0.5733139514923096,-0.37315043807029724,-0.10520216077566147,-0.07379523664712906,-0.1823318898677826,0.3003293573856354,-0.2034260630607605,-0.18081535398960114,-0.0680324137210846,0.34492167830467224,-0.1662706583738327,0.33309200406074524,-0.3160989582538605,-0.11044613271951675,0.17145369946956635,0.021544210612773895,0.19349060952663422,-0.07870501279830933,-0.1443326771259308,-0.4098174273967743,-0.06643611192703247,-0.3797328770160675,0.2813245952129364,-0.2771857678890228,-0.49013128876686096,0.14217263460159302,-0.13448989391326904,0.15940651297569275,0.39327946305274963,0.13081291317939758,0.12764763832092285,-0.1124216839671135,-0.21541130542755127,0.004059493076056242,-0.06906098872423172,-0.3285549581050873,0.16662482917308807,0.34217214584350586,-0.007610228843986988,-0.3003012537956238,-0.23924057185649872,0.010859549045562744,-0.21384038031101227,0.056281499564647675,-0.38810986280441284,-0.05938040837645531,-0.06862620264291763,-0.23413237929344177,-0.05627242475748062,0.08716971427202225,-0.06548770517110825,0.06901883333921432,-0.02924509346485138,-0.023321891203522682,-0.09573239833116531,-0.03868592530488968,-0.18991106748580933,0.14595037698745728,0.07956220954656601,0.37690478563308716,-0.016623545438051224,0.1373690366744995,0.08130669593811035,-0.15230412781238556,-0.23270931839942932,0.29033342003822327,-0.03013109788298607
40,Nikolay Levin,0,1,0.2772274911403656,0.13028182089328766,0.00414656475186348,0.17000393569469452,-0.251923531293869,0.0006404815358109772,0.20152871310710907,0.11485379189252853,0.1172400489449501,-0.080778107047081,0.13431954383850098,0.013733192346990108,0.10685388743877411,0.1368715763092041,0.08512912690639496,-0.0051829274743795395,-0.0013223590794950724,-0.07281501591205597,-0.12635667622089386,0.3197571039199829,-0.16151317954063416,0.16607995331287384,0.05392051860690117,0.09374745190143585,0.20621317625045776,0.3284919559955597,-0.02517840452492237,0.09700416773557663,0.19714920222759247,-0.17037858068943024,-0.18046869337558746,-0.12152779847383499,-0.33760905265808105,-0.053769681602716446,-0.07076534628868103,0.10801228880882263,0.005340558011084795,-0.17526398599147797,0.22948941588401794,0.16167718172073364,0.007285790052264929,-0.03416109457612038,0.039972588419914246,-0.33677244186401367,0.02216803841292858,-0.04434465989470482,0.02455725148320198,-0.02887715771794319,-0.16063782572746277,-0.03785276040434837,0.216009259223938,-0.03971995785832405,0.39001744985580444,-0.23858101665973663,0.051815908402204514,-0.06814315170049667,-0.15811841189861298,-0.1057095006108284,0.1251564770936966,-0.09294609725475311,-0.08884942531585693,-0.09082940965890884,-0.09880196303129196,0.035637494176626205,-0.16155840456485748,-0.23789618909358978,0.13049855828285217,-0.059330761432647705,-0.19399572908878326,-0.13798649609088898,-0.11217872053384781,0.220229834318161,-0.2787682116031647,0.027602551504969597,-0.15285657346248627,0.36426061391830444,0.09189409762620926,-0.07377255707979202,0.23118345439434052,-0.3840508460998535,-0.25090667605400085,0.043126776814460754,0.15809766948223114,-0.04538032412528992,0.4329848289489746,-0.07074324041604996,-0.19515512883663177,-0.05072546750307083,-0.22692713141441345,-0.3022819757461548,-0.3869435489177704,0.08515805006027222,-0.19798816740512848,0.07257445156574249,0.012768037617206573,-0.17848947644233704,-0.021522091701626778,-0.2672038674354553,0.10088606178760529,-0.07202575355768204,0.033322349190711975,0.1716371774673462,-0.15664900839328766,0.07109715789556503,-0.19967123866081238,-0.06981606036424637,0.20588676631450653,0.170993372797966,0.17978119850158691,-0.1253540813922882,-0.13391180336475372,0.08392465859651566,0.16200655698776245,-0.1952250599861145,0.052683912217617035,-0.03172217682003975,-0.05611870437860489,-0.006084827706217766,-0.11017326265573502,-0.11448293924331665,0.06749408692121506,-0.0923481360077858,0.05366094782948494,-0.07815476506948471,0.08594798296689987,0.049151621758937836,-0.07954836636781693,-0.3353710174560547
41,Mihailov,1,2,0.0350528247654438,-0.1920548379421234,-0.0393751822412014,0.3325137495994568,0.017479168251156807,-0.02926747128367424,-0.023714853450655937,-0.20822876691818237,-0.3820652663707733,0.18978938460350037,-0.041883718222379684,-0.1994169056415558,0.09489374607801437,0.0484798438847065,-0.3308791518211365,-0.15723493695259094,0.16892839968204498,-0.10698504745960236,0.18570546805858612,0.02659498155117035,0.3445337414741516,0.008279459550976753,-0.010352582670748234,0.40205344557762146,0.1485987901687622,-0.19487649202346802,-0.3183768689632416,-0.19346274435520172,-0.2712157964706421,0.28527358174324036,0.17283861339092255,0.26523610949516296,-0.34194812178611755,0.18368443846702576,0.34754353761672974,-0.11571818590164185,0.054840780794620514,0.5572454929351807,0.049756646156311035,0.16905076801776886,0.20605908334255219,0.04040093719959259,-0.29138270020484924,0.2137799710035324,0.28236544132232666,-0.39227861166000366,-0.020429829135537148,-0.04636501520872116,0.2514771521091461,-0.07170285284519196,-0.1478264182806015,0.008527184836566448,0.008826903067529202,0.5182232856750488,-0.5434707999229431,-0.2145174741744995,-0.4356175661087036,0.20342983305454254,-0.39485499262809753,0.2896175682544708,-0.03573637455701828,-0.14018568396568298,0.7894190549850464,-0.753926694393158,-0.39407989382743835,0.5362211465835571,-0.354253888130188,0.17915725708007812,0.7254838347434998,0.4395250976085663,-0.08476996421813965,0.06792206317186356,-0.22149664163589478,0.23410946130752563,0.1613057404756546,-0.22704309225082397,-0.4030357003211975,-0.02552873082458973,-0.41700291633605957,0.25830894708633423,0.39765241742134094,-0.13178665935993195,-0.084554024040699,0.28254005312919617,-0.30088627338409424,0.19783063232898712,-0.25402915477752686,-0.2885103225708008,-0.04921818897128105,0.2700960040092468,-0.01628064177930355,-0.043929845094680786,-0.15890991687774658,-0.4262286424636841,-0.602141261100769,0.07596064358949661,0.07805943489074707,0.23569805920124054,-0.3921143412590027,0.3985365927219391,-0.1650099903345108,0.7009225487709045,-0.26274949312210083,-0.5497006177902222,0.14236682653427124,0.6257762908935547,-0.33512991666793823,0.3404916524887085,-0.17978087067604065,-0.1279994547367096,0.1674826741218567,-0.4642414450645447,0.12402285635471344,-0.13421198725700378,-0.13964836299419403,0.2894892990589142,0.13039809465408325,-0.04522835090756416,-0.14940235018730164,0.2559930682182312,0.07814845442771912,-0.10231257230043411,-0.27568551898002625,-0.021198134869337082,-0.15417812764644623,0.5506329536437988,-0.15076151490211487,0.25257617235183716
42,Grisha,2,0,0.35702571272850037,-0.10670897364616394,-0.2907678186893463,0.2117273360490799,0.17795448005199432,-0.07771638035774231,-0.14367133378982544,0.24935930967330933,0.09196379780769348,-0.07015301287174225,-0.06971292942762375,0.2877246141433716,0.3020596504211426,0.12227044254541397,0.08165531605482101,0.11659259349107742,0.20339681208133698,-0.10041924566030502,-0.11830871552228928,-0.02887258678674698,-0.35980653762817383,0.16616728901863098,0.12823863327503204,-0.12702907621860504,-0.15399718284606934,-0.03225477784872055,-0.045067526400089264,-0.07610367983579636,0.4910809397697449,-0.33677947521209717,-0.07712353020906448,-0.002707734936848283,0.03327322378754616,0.23445720970630646,0.000899531994946301,0.09380089491605759,-0.06004030629992485,-0.16611501574516296,-0.12334004789590836,0.144515261054039,0.2928791344165802,-0.1746198982000351,-0.21164025366306305,-0.35139036178588867,-0.015958087518811226,0.08003906160593033,0.2122100293636322,0.01232307031750679,-0.43515005707740784,0.008401854895055294,0.1435644030570984,-0.02856479212641716,0.24302732944488525,-0.11814386397600174,0.27554965019226074,0.15538690984249115,-0.032437991350889206,0.08181307464838028,0.14648202061653137,0.16427332162857056,-0.12066338956356049,-0.2409534603357315,-0.507565975189209,-0.1373019814491272,0.13853465020656586,-0.11821426451206207,-0.09126632660627365,0.13178184628486633,-0.18217748403549194,-0.1809157133102417,0.10913460701704025,0.07957378774881363,-0.45256558060646057,-0.3475639522075653,0.09207914769649506,0.1904296576976776,0.21436035633087158,0.017215650528669357,0.3117116391658783,0.051998842507600784,0.006631020922213793,-0.1372455507516861,-0.06436949968338013,-0.18407796323299408,0.3659646511077881,-0.11652324348688126,0.1317838579416275,0.005269456654787064,-0.3757301867008209,-0.29799148440361023,-0.40932562947273254,-0.12238199263811111,-0.4506417214870453,0.12187685817480087,0.20651927590370178,-0.2236916869878769,-0.4376158118247986,-0.21786077320575714,0.05948919802904129,-0.13203279674053192,0.33830299973487854,0.17694196105003357,0.12384504079818726,0.280676007270813,0.016053305938839912,0.04413582384586334,-0.0024925305042415857,0.33724790811538696,0.19671013951301575,-0.22546623647212982,-0.23642227053642273,0.230759859085083,-0.19228483736515045,-0.11532410234212875,-0.013670513406395912,-0.04795066639780998,0.15379872918128967,-0.024044431746006012,-0.4324013888835907,-0.03968048095703125,0.10884111374616623,-0.20684044063091278,0.15662790834903717,0.04227328300476074,0.18518008291721344,-0.1266968846321106,-0.09290087968111038,-0.2040240615606308
